,Class
9589,1
158,1
8889,2
14463,1
12203,1
7391,2
11187,2
13739,1
8317,2
4721,1
14320,1
9394,1
3939,2
13476,1
5351,2
7227,2
8651,2
2532,2
10899,1
11146,2
11075,1
3049,1
14933,1
12357,1
10569,1
10647,1
1476,2
3951,2
6937,2
9786,1
2045,1
8151,2
3457,2
12777,1
14461,1
2440,2
5919,2
481,2
2903,2
14444,1
14752,1
5026,1
2738,1
2334,2
3097,1
1690,1
7918,2
8069,2
14454,1
3536,2
13578,1
6423,1
1108,1
2307,2
7662,2
8082,2
7468,2
913,1
8599,2
14734,1
9044,2
4336,2
12360,1
8254,2
6927,2
9030,2
4928,1
9362,1
8831,2
3055,1
1701,1
2729,1
1552,2
5755,2
5237,1
9932,1
6517,1
13906,1
10663,1
4549,1
5606,2
3088,1
8422,2
11473,2
939,1
5876,2
4555,1
9755,1
10903,1
9473,1
8604,2
8465,2
6469,1
2043,1
3992,2
5229,1
5484,2
1008,1
6500,1
1349,2
6719,2
721,2
5065,1
9317,1
9997,1
12152,1
9272,1
12112,1
3850,2
12115,1
9169,1
6977,2
9034,2
2961,1
8762,2
1026,1
6375,1
9217,1
7801,2
6656,2
4745,1
4769,1
9351,1
6582,1
9699,1
10033,1
7510,2
4272,2
12675,1
1348,2
12094,1
12023,2
470,2
12057,2
4619,1
6460,1
2687,1
1764,1
3516,2
4087,2
7218,2
12568,1
1620,2
13269,1
10568,1
3064,1
11836,2
14346,1
6092,1
5176,1
3638,2
5687,2
11736,2
2367,2
5498,2
3876,2
10951,1
14773,1
2865,1
12838,1
12873,1
4962,1
896,1
10530,1
14301,1
11762,2
7318,2
7387,2
5500,2
10459,1
1358,2
11211,2
12480,1
8043,2
9987,1
12099,1
11577,2
8246,2
8238,2
3142,1
12805,1
6312,1
7098,2
9235,1
6881,2
11283,2
5354,2
5270,2
7652,2
2378,2
10535,1
1146,1
10418,1
6543,1
14651,1
9751,1
11505,2
6954,2
8265,2
13253,1
13632,1
10168,1
2499,2
5820,2
11774,2
11492,2
9285,1
3082,1
594,2
5477,2
270,2
5590,2
5018,1
7740,2
3538,2
3408,2
2117,1
4115,2
3492,2
6405,1
14224,2
830,2
7004,2
3417,2
10040,1
13772,1
4511,1
6138,1
7016,2
14636,1
8766,2
2314,2
9574,1
14255,2
6904,2
8980,2
1727,1
4458,1
7310,2
8704,2
5209,1
3240,1
14191,1
1772,1
13436,1
12126,1
10482,1
7422,2
9534,1
11180,2
7200,2
747,2
3261,1
10965,1
13355,1
13167,1
13524,1
9849,1
12793,1
5258,2
8147,2
14413,1
13904,1
12571,1
5367,2
5480,2
5109,1
14942,1
6874,2
1646,1
7914,2
12180,1
10773,1
6899,2
12384,1
13,1
9281,1
12335,1
11854,2
12692,1
12352,1
4088,2
5013,1
8187,2
1220,1
5034,1
14366,1
6040,1
8733,2
12009,2
6256,1
12831,1
2164,1
8520,2
4749,1
12512,1
847,2
6028,1
4460,1
7741,2
12395,1
5349,2
11485,2
6770,2
14647,1
13965,1
1793,1
4078,2
10457,1
3675,2
5669,2
8557,2
416,2
14341,1
1834,1
13173,1
8631,2
6183,1
14392,1
7186,2
10478,1
7815,2
1724,1
3070,1
3015,1
8040,2
6424,1
2919,2
12947,1
6147,1
7671,2
2831,1
7725,2
11885,2
13844,1
2184,2
12013,2
281,2
10521,1
10675,1
9185,1
14566,1
55,1
13073,1
9498,1
1907,1
8243,2
14952,1
4478,1
4325,2
8253,2
13754,1
6291,1
7373,2
7062,2
6663,2
3096,1
1124,1
11660,2
633,2
13225,1
7313,2
1702,1
8504,2
7857,2
10031,1
14551,1
9455,1
14106,1
1682,1
1173,1
2763,1
148,1
10359,1
8529,2
12472,1
5475,2
14005,1
9545,1
5448,2
11026,1
2251,2
14473,1
1048,1
2871,1
4729,1
4898,1
2349,2
2319,2
13169,1
1252,1
3490,2
8169,2
8106,2
8185,2
14696,1
4230,2
950,1
4375,1
1403,2
2569,2
6234,1
5877,2
7460,2
9910,1
2516,2
12504,1
11424,2
1673,1
9192,1
11941,2
11953,2
11649,2
1863,1
14302,1
4470,1
11687,2
2268,2
12067,2
4936,1
2611,2
9305,1
9255,1
13500,1
12435,1
3206,1
455,2
13340,1
5604,2
7994,2
4811,1
2480,2
9437,1
2182,2
13567,1
13909,1
11571,2
12501,1
104,1
9226,1
8005,2
4164,2
8438,2
3828,2
9232,1
7675,2
14585,1
8263,2
5105,1
2162,1
4909,1
3203,1
3652,2
3739,2
4862,1
13351,1
2473,2
14021,1
13953,1
12750,2
6827,2
12756,2
1365,2
3403,2
14720,1
13399,1
375,2
653,2
5466,2
2494,2
13630,1
4273,2
7627,2
7828,2
3267,1
6236,1
11695,2
6187,1
14892,1
986,1
7747,2
4991,1
3452,2
6124,1
8547,2
5603,2
11542,2
11830,2
10143,1
9049,2
9504,1
3670,2
12993,2
14259,2
3809,2
3110,1
7583,2
14373,1
12861,1
7969,2
11787,2
3158,1
13207,1
2207,2
6497,1
3068,1
6417,1
9325,1
11058,1
13769,1
1859,1
14965,2
10836,1
12365,1
8500,2
2558,2
5501,2
3439,2
5036,1
11422,2
11863,2
8492,2
3394,2
818,2
1884,1
2185,2
11893,2
4603,1
5641,2
14620,1
7252,2
14890,1
8025,2
9215,1
7464,2
8562,2
7223,2
10016,1
14179,1
9181,1
4957,1
5625,2
8595,2
12315,1
6268,1
7140,2
6202,1
5505,2
2093,1
11246,2
6357,1
12212,1
12906,1
1518,2
12287,1
839,2
11617,2
14432,1
6156,1
982,1
3126,1
13329,1
1937,1
7096,2
9203,1
4255,2
9664,1
5384,2
7624,2
4383,1
13637,1
3604,2
11072,1
4282,2
11130,2
1054,1
1102,1
10123,1
4213,2
12478,1
14569,1
4518,1
4594,1
10479,1
13339,1
13375,1
3135,1
10497,1
804,2
3830,2
5233,1
8579,2
2139,1
5208,1
1982,1
12440,1
480,2
14540,1
2949,1
12946,1
13813,1
460,2
3327,1
3677,2
7377,2
10074,1
1240,1
5098,1
2768,1
1739,1
12332,1
12940,1
527,2
6653,2
3713,2
4798,1
13472,1
1123,1
9809,1
10854,1
3510,2
13193,1
6244,1
8348,2
6396,1
1970,1
12894,1
5643,2
5433,2
4195,2
2376,2
1305,1
23,1
3784,2
12909,1
10800,1
3917,2
11798,2
14399,1
4955,1
12867,1
11106,2
3622,2
13528,1
4467,1
1401,2
14146,1
4291,2
13165,1
5857,2
14064,1
4038,2
13075,1
2013,1
12954,1
6245,1
14839,1
1181,1
5610,2
4527,1
3308,1
12495,1
2597,2
12333,1
11676,2
3020,1
471,2
4143,2
14881,1
4913,1
4103,2
3659,2
3420,2
3478,2
3079,1
12189,1
4231,2
1381,2
10030,1
10371,1
3004,1
4612,1
1260,1
4557,1
1203,1
12038,2
14592,1
6449,1
5585,2
4659,1
13831,1
705,2
10070,1
7181,2
6149,1
10354,1
10700,1
7002,2
6936,2
1296,1
14600,1
12329,1
14478,1
2616,2
11540,2
10768,1
1956,1
1103,1
9700,1
14470,1
5228,1
1803,1
6917,2
10473,1
8997,2
12892,1
13072,1
13215,1
8054,2
8978,2
12146,1
10559,1
11782,2
1953,1
5783,2
5177,1
10737,1
8910,2
11636,2
7635,2
486,2
6191,1
13605,1
4332,2
10387,1
9728,1
1613,2
1943,1
11880,2
12211,1
4835,1
13342,1
14713,1
9552,1
11471,2
2193,2
11838,2
10967,1
10003,1
14951,1
11249,2
8795,2
13881,1
1336,2
6824,2
4896,1
6112,1
861,2
10546,1
4289,2
8198,2
7000,2
729,2
254,2
110,1
13526,1
12297,1
4995,1
4970,1
4571,1
5206,1
12430,1
12757,2
10162,1
2591,2
283,2
49,1
1530,2
7153,2
9752,1
5010,1
1490,2
1052,1
9611,1
10857,1
7282,2
6867,2
1829,1
12863,1
4344,2
14089,1
2340,2
1722,1
8148,2
3334,1
13538,1
11095,1
2177,2
437,2
6157,1
10078,1
10176,1
7802,2
5451,2
3817,2
8872,2
10672,1
8896,2
11780,2
11591,2
12565,1
8699,2
3008,1
4669,1
12082,1
8149,2
13856,1
8392,2
4201,2
2980,1
3558,2
164,1
6617,1
6436,1
4690,1
1147,1
7068,2
5322,2
14060,1
2864,1
14266,2
6520,1
3299,1
7682,2
4032,2
2502,2
13289,1
4885,1
6142,1
8491,2
10758,1
13505,1
14274,2
9262,1
1958,1
10844,1
7576,2
11681,2
12812,1
3673,2
4927,1
2463,2
3818,2
2300,2
5592,2
12122,1
9641,1
14763,1
7655,2
829,2
11840,2
5808,2
10828,1
12639,1
13077,1
7965,2
14662,1
10344,1
10974,1
1501,2
1889,1
5530,2
8350,2
11126,2
11963,2
13658,1
5632,2
8751,2
7794,2
14741,1
13992,1
4509,1
14154,1
8219,2
37,1
3006,1
13052,1
757,2
318,2
11195,2
692,2
4948,1
9072,1
1328,1
5647,2
4623,1
1668,1
10394,1
5997,1
6880,2
4634,1
4556,1
5564,2
8819,2
8690,2
3905,2
4863,1
6463,1
11858,2
4023,2
9444,1
14040,1
4859,1
11916,2
12850,1
2709,1
1899,1
2772,1
11857,2
5294,2
10767,1
9368,1
456,2
46,1
14359,1
6189,1
1398,2
9023,2
12455,1
631,2
4831,1
13641,1
4825,1
7340,2
9855,1
7271,2
1969,1
2116,1
10060,1
10440,1
4727,1
11225,2
8513,2
345,2
8835,2
8153,2
9265,1
1044,1
4631,1
7849,2
2757,1
3504,2
4320,2
11775,2
11753,2
11556,2
1792,1
6762,2
12342,1
5207,1
8419,2
9093,1
3572,2
13479,1
219,2
7328,2
13569,1
13243,1
10134,1
11869,2
13741,1
10668,1
5335,2
10414,1
4974,1
7559,2
8379,2
2059,1
11760,2
6602,1
12459,1
63,1
11299,2
2832,1
8192,2
3062,1
4326,2
4500,1
5014,1
1731,1
2450,2
11835,2
13725,1
11959,2
11697,2
9116,1
4760,1
5150,1
4585,1
3036,1
822,2
587,2
424,2
6073,1
13712,1
3860,2
5174,1
7481,2
11731,2
9133,1
10271,1
2050,1
13079,1
5965,1
13363,1
2211,2
1930,1
12407,1
3777,2
13609,1
2271,2
14510,1
11266,2
5793,2
9468,1
10087,1
6046,1
3931,2
1717,1
1460,2
2884,1
3074,1
8685,2
9734,1
2288,2
2759,1
13951,1
10845,1
3716,2
14397,1
4625,1
5884,2
1512,2
13853,1
6519,1
461,2
6211,1
1815,1
9097,1
10692,1
3253,1
14111,1
6384,1
10264,1
1698,1
13320,1
5709,2
6875,2
6277,1
4007,2
5682,2
7322,2
13126,1
3047,1
5837,2
2786,1
12727,1
1968,1
14025,1
8951,2
2678,1
7395,2
563,2
13380,1
13305,1
12994,2
9010,2
7553,2
5320,2
7818,2
10938,1
14811,1
7937,2
8383,2
6151,1
6127,1
217,2
7449,2
8479,2
3513,2
2679,1
12216,1
14194,1
2788,1
11689,2
5767,2
14699,1
6010,1
1766,1
2682,1
2037,1
12314,1
1100,1
8456,2
13627,1
12368,1
3000,1
11655,2
2106,1
10832,1
13390,1
12207,1
9801,1
5748,2
2419,2
4774,1
9035,2
13722,1
10901,1
2802,1
10136,1
1948,1
11068,1
279,2
9446,1
4242,2
8053,2
10961,1
7809,2
8750,2
4579,1
8002,2
3197,1
12416,1
5591,2
1616,2
10745,1
7763,2
11370,2
3598,2
3440,2
11356,2
3633,2
6657,2
370,2
14184,1
13228,1
440,2
8019,2
14919,1
9592,1
8384,2
83,1
2063,1
11550,2
6091,1
12171,1
9164,1
8661,2
1404,2
7639,2
12165,1
10750,1
478,2
5688,2
3237,1
11816,2
11903,2
11224,2
791,2
11614,2
8177,2
5833,2
10811,1
11219,2
3380,2
1011,1
719,2
7601,2
7127,2
4618,1
14198,1
13343,1
8161,2
1468,2
10781,1
14425,1
12964,1
12683,1
2320,2
1083,1
8783,2
2619,2
8353,2
8857,2
1312,1
14637,1
14545,1
12541,1
12266,1
1201,1
9144,1
10684,1
14114,1
8777,2
8830,2
13056,1
9554,1
7836,2
7890,2
3823,2
10382,1
8366,2
10674,1
9290,1
9744,1
7072,2
4112,2
14448,1
7666,2
8876,2
14265,2
4137,2
4373,1
10740,1
13893,1
4093,2
5060,1
12841,1
9674,1
11261,2
6403,1
12898,1
8000,2
12433,1
11659,2
12772,1
14183,1
14312,1
9117,1
3071,1
8924,2
8132,2
6499,1
13461,1
2008,1
13837,1
11732,2
3760,2
7379,2
13149,1
10528,1
9221,1
6001,1
5138,1
773,2
379,2
7898,2
9731,1
8659,2
6105,1
150,1
8237,2
260,2
5908,2
13262,1
10645,1
1248,1
11147,2
1619,2
2144,1
7529,2
10794,1
4589,1
14774,1
3275,1
11545,2
691,2
11363,2
6309,1
6560,1
2862,1
295,2
14086,1
9771,1
4105,2
14384,1
11003,1
9060,1
6665,2
6630,1
10408,1
2770,1
2570,2
7436,2
1496,2
6404,1
11817,2
6666,2
13559,1
1390,2
11847,2
5044,1
11178,2
571,2
2842,1
4323,2
9705,1
3393,2
846,2
14327,1
9373,1
1459,2
8969,2
7256,2
4313,2
11928,2
1264,1
4761,1
3163,1
7294,2
11435,2
11783,2
13583,1
5999,1
9055,1
5814,2
11569,2
6498,1
13429,1
13453,1
4622,1
5957,1
4445,1
6241,1
6132,1
6394,1
7119,2
9533,1
11018,1
8738,2
8521,2
3348,2
5776,2
2054,1
3063,1
9460,1
12649,1
1226,1
5139,1
13274,1
13094,1
2643,1
13117,1
4476,1
5766,2
2843,1
9609,1
1973,1
13850,1
3139,1
11295,2
11230,2
9121,1
3533,2
10561,1
1624,2
944,1
8209,2
14365,1
12979,2
7150,2
1660,1
11512,2
10964,1
5434,2
9816,1
9681,1
12870,1
14757,1
12022,2
2958,1
3611,2
2524,2
9831,1
10032,1
12490,1
8470,2
7358,2
11007,1
2073,1
9324,1
4239,2
8565,2
4472,1
12030,2
1257,1
13645,1
5054,1
13008,2
11855,2
10407,1
7968,2
6972,2
12021,2
3204,1
11353,2
2201,2
8859,2
8075,2
8275,2
5435,2
3298,1
7364,2
5831,2
10245,1
12224,1
8032,2
423,2
1202,1
6078,1
3023,1
7207,2
13483,1
10888,1
5640,2
10290,1
6430,1
6631,1
7144,2
11265,2
9947,1
8208,2
14704,1
12321,1
6717,2
3018,1
625,2
14532,1
10572,1
3933,2
9837,1
906,1
12939,1
1482,2
7532,2
11802,2
13553,1
3175,1
14125,1
10373,1
1950,1
5681,2
8171,2
13672,1
5216,1
8928,2
2302,2
9114,1
351,2
7361,2
4236,2
12414,1
14066,1
12214,1
8806,2
8394,2
9818,1
103,1
5963,1
4838,1
6445,1
10537,1
2336,2
6750,2
5422,2
1989,1
14758,1
12331,1
4356,1
5973,1
9827,1
8011,2
12948,1
7780,2
759,2
11248,2
10491,1
2829,1
1395,2
14225,2
2893,1
8573,2
11969,2
12992,2
14653,1
14228,2
4144,2
11807,2
2475,2
3704,2
10618,1
1847,1
11589,2
10063,1
9603,1
11111,2
646,2
973,1
5905,2
10963,1
12024,2
11848,2
9614,1
13516,1
4626,1
7219,2
8298,2
13123,1
1095,1
12826,1
12264,1
1747,1
1729,1
4466,1
7565,2
2445,2
8842,2
12648,1
10511,1
13967,1
8999,2
5921,2
11554,2
9671,1
14189,1
7025,2
13910,1
7076,2
14296,1
10339,1
689,2
13021,2
14262,2
13069,1
10539,1
10932,1
267,2
7525,2
7147,2
3193,1
9200,1
378,2
14978,2
7192,2
7708,2
789,2
2605,2
7650,2
14338,1
5214,1
13817,1
12306,1
1635,2
11825,2
8677,2
7846,2
10322,1
3853,2
9456,1
5106,1
12053,2
14487,1
10566,1
10150,1
9562,1
28,1
684,2
5293,2
9291,1
3281,1
1545,2
2338,2
2260,2
119,1
5662,2
9369,1
11444,2
5380,2
3958,2
5663,2
12245,1
12489,1
14097,1
12192,1
6578,1
5988,1
2266,2
4673,1
2546,2
3916,2
503,2
10320,1
4302,2
9231,1
13357,1
12042,2
6512,1
13755,1
11235,2
5950,1
8688,2
886,1
5637,2
14477,1
3326,1
13802,1
12415,1
7380,2
8347,2
1870,1
12209,1
5987,1
2233,2
6584,1
14859,1
3980,2
6675,2
11790,2
11458,2
5001,1
6261,1
5346,2
5467,2
11232,2
4297,2
13958,1
4693,1
9275,1
5551,2
4046,2
3005,1
10997,1
14664,1
13994,1
2161,1
14603,1
14153,1
4129,2
7808,2
12291,1
1954,1
12429,1
6041,1
1402,2
410,2
1414,2
2526,2
11496,2
8642,2
7754,2
10171,1
6615,1
12441,1
14519,1
10214,1
14627,1
10265,1
2033,1
5967,1
9854,1
4902,1
4597,1
4586,1
10833,1
5418,2
10591,1
3289,1
10665,1
7384,2
13327,1
14711,1
9042,2
12003,2
14095,1
10242,1
3019,1
8583,2
14587,1
1799,1
9633,1
8543,2
12852,1
14606,1
10634,1
3792,2
10517,1
11930,2
6945,2
13446,1
11761,2
6621,1
7404,2
14407,1
7646,2
13405,1
12724,1
711,2
2129,1
6264,1
7400,2
14910,1
13738,1
1192,1
11851,2
5222,1
11337,2
10430,1
7179,2
11891,2
11083,1
5076,1
8159,2
12518,1
5203,1
2964,1
11379,2
10959,1
5626,2
7700,2
4773,1
10763,1
11828,2
12626,1
7478,2
365,2
162,1
2645,1
14515,1
11194,2
7228,2
7053,2
12877,1
1868,1
12014,2
8466,2
6672,2
9381,1
7452,2
7844,2
11160,2
14915,1
4424,1
13281,1
6006,1
8087,2
3762,2
1009,1
3578,2
11698,2
3411,2
11652,2
8056,2
7841,2
13775,1
8462,2
6145,1
6979,2
1813,1
5336,2
180,1
7284,2
6581,1
1584,2
12609,1
10012,1
6866,2
1990,1
514,2
1945,1
7157,2
1162,1
2730,1
7489,2
12701,1
916,1
536,2
13334,1
4064,2
13468,1
14293,1
2434,2
332,2
9196,1
6840,2
6587,1
13801,1
13318,1
4912,1
1071,1
4044,2
6507,1
12479,1
93,1
3925,2
6011,1
7018,2
2250,2
12736,2
12879,1
9448,1
2915,2
3317,1
2821,1
6190,1
4084,2
5795,2
920,1
14593,1
566,2
13719,1
5651,2
2092,1
14692,1
4095,2
4947,1
9684,1
10777,1
2128,1
11967,2
6733,2
8740,2
9851,1
12878,1
11804,2
9286,1
12814,1
5151,1
5179,1
11751,2
11777,2
4024,2
5961,1
2044,1
14230,2
7917,2
1888,1
10141,1
11991,2
193,2
3742,2
13234,1
4519,1
2507,2
12530,1
2607,2
14888,1
10742,1
4627,1
249,2
11524,2
8671,2
9016,2
6916,2
10840,1
12200,1
9092,1
8881,2
1883,1
8880,2
13612,1
7520,2
12592,1
12228,1
7418,2
4455,1
11631,2
9000,2
8942,2
1351,2
7904,2
357,2
3912,2
13874,1
9934,1
2600,2
5898,2
13013,2
14884,1
1903,1
12263,1
6419,1
2333,2
8071,2
4048,2
3979,2
4167,2
7533,2
14429,1
9698,1
11207,2
7820,2
419,2
14422,1
4808,1
12337,1
4920,1
343,2
1299,1
3342,2
5875,2
7705,2
9187,1
7385,2
9202,1
1621,2
4630,1
13277,1
879,1
381,2
1743,1
9727,1
790,2
13336,1
12500,1
9581,1
3502,2
9691,1
6948,2
8863,2
3838,2
1380,2
6767,2
7139,2
6345,1
11932,2
7034,2
8396,2
13660,1
9555,1
12966,1
660,2
14105,1
6475,1
10046,1
11441,2
12133,1
3238,1
8194,2
10159,1
9682,1
4538,1
4972,1
1795,1
7667,2
13412,1
10441,1
2707,1
6957,2
4486,1
7619,2
3919,2
9715,1
13190,1
51,1
334,2
14144,1
13677,1
102,1
11023,1
6152,1
9742,1
12820,1
2317,2
7587,2
12678,1
9118,1
13255,1
10347,1
9647,1
13423,1
629,2
10300,1
14069,1
14004,1
8303,2
13626,1
2504,2
146,1
7719,2
8181,2
1059,1
8725,2
13506,1
4030,2
8731,2
7165,2
3616,2
9994,1
7943,2
14221,2
56,1
6310,1
10602,1
10211,1
5966,1
3948,2
6736,2
4805,1
11730,2
14539,1
8852,2
10161,1
3228,1
13648,1
7215,2
14968,2
11406,2
3812,2
5468,2
3938,2
3893,2
11220,2
359,2
10562,1
6571,1
7084,2
3837,2
6120,1
10231,1
13601,1
7669,2
3827,2
12426,1
13188,1
2263,2
10244,1
12856,1
5273,2
595,2
10883,1
2345,2
6048,1
8865,2
1917,1
13689,1
5469,2
14897,1
4485,1
683,2
6293,1
1515,2
12048,2
7645,2
665,2
1915,1
13009,2
2959,1
932,1
464,2
13102,1
10582,1
3210,1
106,1
11267,2
4166,2
2415,2
2782,1
2617,2
79,1
7182,2
2962,1
11593,2
5389,2
14485,1
2155,1
1259,1
2389,2
2243,2
13614,1
5660,2
1605,2
9242,1
11327,2
7104,2
6799,2
13737,1
4172,2
2025,1
8488,2
439,2
5852,2
1865,1
2237,2
12153,1
14791,1
12498,1
10301,1
6594,1
13962,1
11012,1
3474,2
10093,1
12034,2
3551,2
12643,1
14533,1
14290,1
9869,1
8140,2
14071,1
10152,1
7600,2
10852,1
1423,2
6970,2
11801,2
11079,1
14504,1
12644,1
1599,2
291,2
11813,2
4892,1
13692,1
13309,1
1867,1
3386,2
7752,2
6247,1
9098,1
13665,1
14618,1
14421,1
12402,1
2537,2
1886,1
7664,2
3566,2
8542,2
7032,2
5895,2
14513,1
12148,1
1215,1
9903,1
1804,1
9125,1
655,2
1014,1
6195,1
10389,1
5946,1
12874,1
12976,2
10555,1
5864,2
6326,1
6471,1
13732,1
10679,1
13474,1
10814,1
935,1
11452,2
9344,1
12813,1
13890,1
9384,1
9367,1
12108,1
2824,1
14027,1
9108,1
10527,1
3085,1
7585,2
7437,2
7496,2
10351,1
7751,2
4843,1
11214,2
1820,1
13319,1
5268,2
8508,2
6813,2
14382,1
12319,1
12417,1
9300,1
2942,1
3199,1
1751,1
6938,2
7143,2
12111,1
11610,2
8144,2
8269,2
12275,1
9544,1
1644,1
8110,2
11911,2
7767,2
10648,1
7040,2
3557,2
9929,1
13995,1
14101,1
7335,2
25,1
2555,2
12267,1
4590,1
7557,2
6682,2
8250,2
12528,1
8415,2
10516,1
13416,1
1667,1
4237,2
6554,1
5778,2
14047,1
14538,1
11287,2
1486,2
4414,1
11871,2
11491,2
2141,1
764,2
9895,1
9739,1
8656,2
6233,1
9563,1
14500,1
5986,1
5183,1
1058,1
14873,1
10154,1
4384,1
2836,1
762,2
1061,1
4063,2
11763,2
11278,2
7095,2
8031,2
14048,1
1042,1
11390,2
14776,1
320,2
4331,2
5110,1
4984,1
9999,1
211,2
637,2
3111,1
3628,2
4434,1
958,1
1168,1
13534,1
2710,1
3372,2
11043,1
9014,2
497,2
5956,1
2513,2
584,2
4735,1
10126,1
8499,2
12158,1
11765,2
12554,1
5047,1
2868,1
8107,2
5365,2
11332,2
203,2
7688,2
13515,1
1341,2
3999,2
4432,1
5550,2
5567,2
11358,2
7591,2
10035,1
13690,1
2285,2
4964,1
101,1
1524,2
3329,1
5968,1
3526,2
10726,1
9531,1
9041,2
9361,1
12901,1
2856,1
8378,2
3091,1
9642,1
5829,2
14362,1
11850,2
12018,2
13307,1
2705,1
12523,1
12102,1
6306,1
1156,1
4355,1
7462,2
1015,1
6129,1
3567,2
11350,2
10173,1
4986,1
9631,1
2395,2
14570,1
13041,1
7579,2
3804,2
10050,1
12624,1
14109,1
7013,2
11388,2
376,2
4439,1
6248,1
4710,1
5295,2
1631,2
10316,1
8939,2
9246,1
977,1
2318,2
8029,2
14872,1
12707,1
9892,1
3789,2
786,2
1370,2
243,2
4569,1
10921,1
4387,1
12922,1
12233,1
7604,2
4728,1
12835,1
13450,1
14415,1
13620,1
3479,2
14957,1
1411,2
1589,2
1671,1
966,1
9930,1
2042,1
10597,1
9568,1
11510,2
8227,2
521,2
8193,2
10104,1
35,1
13863,1
1775,1
11921,2
7612,2
9141,1
2585,2
9022,2
11094,1
787,2
1536,2
14376,1
10324,1
5522,2
12502,1
1523,2
14386,1
1759,1
11934,2
9967,1
840,2
8663,2
14207,1
6012,1
6849,2
9210,1
7403,2
6097,1
13547,1
10172,1
1118,1
14178,1
10186,1
6103,1
11878,2
12076,1
2,1
2933,1
11663,2
4782,1
8418,2
5240,1
12183,1
7448,2
8809,2
8798,2
6451,1
12916,1
6791,2
6378,1
3313,1
10924,1
7102,2
12252,1
9925,1
6188,1
6981,2
9408,1
12248,1
6213,1
10780,1
13591,1
8049,2
8522,2
12317,1
13378,1
10853,1
575,2
1278,1
9960,1
12404,1
13668,1
12125,1
5557,2
5673,2
4245,2
396,2
2146,1
4327,2
4833,1
6395,1
7791,2
5760,2
8245,2
1947,1
5096,1
7519,2
6848,2
5845,2
10887,1
553,2
4459,1
8045,2
3012,1
9249,1
8326,2
4321,2
2771,1
4008,2
1509,2
3601,2
11403,2
10275,1
14022,1
9120,1
12186,1
4939,1
7884,2
10360,1
2983,1
12145,1
2273,2
12573,1
12438,1
816,2
5438,2
14826,1
736,2
14157,1
9026,2
4934,1
11197,2
8559,2
4370,1
2281,2
14459,1
9696,1
6886,2
14479,1
