,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
474,0.4126984126984127,0.3486238532110092,0.12987012987012986,0.09,0.4032258064516129,0.3425925925925926,0.12987012987012986,0.06306306306306306,0.3387096774193548,0.40594059405940597,0.1,0.16379310344827586,0.3492063492063492,0.36363636363636365,0.1038961038961039,0.10377358490566038,0.3492063492063492,0.3883495145631068,0.1038961038961039,0.10784313725490197,0.3387096774193548,0.4158415841584158,0.1794871794871795,0.1810344827586207,0.375,0.40384615384615385,0.13924050632911392,0.09345794392523364,0.42857142857142855,0.4077669902912621,0.2077922077922078,0.11009174311926606,0.4375,0.4077669902912621,0.23863636363636365,0.23728813559322035
559,0.8571428571428571,0.7431192660550459,0.6493506493506493,0.45,0.8548387096774194,0.7777777777777778,0.7142857142857143,0.38738738738738737,0.9193548387096774,0.8316831683168316,0.7125,0.5,0.873015873015873,0.7363636363636363,0.6233766233766234,0.4339622641509434,0.873015873015873,0.8252427184466019,0.6753246753246753,0.49019607843137253,0.8709677419354839,0.8712871287128713,0.7564102564102564,0.5172413793103449,0.828125,0.8076923076923077,0.6329113924050633,0.40186915887850466,0.8253968253968254,0.8155339805825242,0.6753246753246753,0.44036697247706424,0.828125,0.8155339805825242,0.7272727272727273,0.4915254237288136
2024,0.746031746031746,0.7706422018348624,0.6623376623376623,0.41,0.6774193548387096,0.6481481481481481,0.5974025974025974,0.35135135135135137,0.6774193548387096,0.7326732673267327,0.6625,0.46551724137931033,0.6825396825396826,0.6909090909090909,0.6103896103896104,0.4056603773584906,0.6825396825396826,0.7378640776699029,0.6103896103896104,0.38235294117647056,0.7419354838709677,0.7326732673267327,0.6282051282051282,0.45689655172413796,0.71875,0.7884615384615384,0.6582278481012658,0.4205607476635514,0.6507936507936508,0.7087378640776699,0.5454545454545454,0.3944954128440367,0.65625,0.7087378640776699,0.6136363636363636,0.4745762711864407
305,0.3492063492063492,0.3853211009174312,0.16883116883116883,0.13,0.46774193548387094,0.4444444444444444,0.2597402597402597,0.16216216216216217,0.46774193548387094,0.4752475247524752,0.275,0.25862068965517243,0.3492063492063492,0.32727272727272727,0.15584415584415584,0.1320754716981132,0.4126984126984127,0.42718446601941745,0.15584415584415584,0.20588235294117646,0.45161290322580644,0.49504950495049505,0.28205128205128205,0.2413793103448276,0.375,0.40384615384615385,0.13924050632911392,0.1588785046728972,0.42857142857142855,0.44660194174757284,0.2597402597402597,0.21100917431192662,0.5,0.4854368932038835,0.36363636363636365,0.3305084745762712
708,0.3492063492063492,0.43119266055045874,0.2077922077922078,0.18,0.3387096774193548,0.46296296296296297,0.2987012987012987,0.14414414414414414,0.4032258064516129,0.49504950495049505,0.275,0.20689655172413793,0.36507936507936506,0.45454545454545453,0.15584415584415584,0.19811320754716982,0.42857142857142855,0.4854368932038835,0.2597402597402597,0.20588235294117646,0.41935483870967744,0.5148514851485149,0.23076923076923078,0.23275862068965517,0.375,0.5,0.24050632911392406,0.17757009345794392,0.47619047619047616,0.5436893203883495,0.2727272727272727,0.22935779816513763,0.4375,0.5048543689320388,0.375,0.288135593220339
4009,0.3492063492063492,0.41284403669724773,0.16883116883116883,0.13,0.4032258064516129,0.5092592592592593,0.22077922077922077,0.1981981981981982,0.46774193548387094,0.6138613861386139,0.375,0.3275862068965517,0.30158730158730157,0.4,0.1038961038961039,0.1320754716981132,0.3492063492063492,0.46601941747572817,0.15584415584415584,0.17647058823529413,0.4032258064516129,0.5445544554455446,0.32051282051282054,0.3017241379310345,0.4375,0.4423076923076923,0.22784810126582278,0.1588785046728972,0.36507936507936506,0.4077669902912621,0.15584415584415584,0.1743119266055046,0.5,0.5242718446601942,0.4090909090909091,0.3305084745762712
4243,0.4603174603174603,0.46788990825688076,0.23376623376623376,0.19,0.45161290322580644,0.5,0.38961038961038963,0.21621621621621623,0.5806451612903226,0.6138613861386139,0.4,0.3793103448275862,0.7301587301587301,0.6545454545454545,0.5584415584415584,0.36792452830188677,0.7301587301587301,0.6990291262135923,0.6233766233766234,0.4117647058823529,0.7258064516129032,0.8217821782178217,0.6923076923076923,0.4827586206896552,0.703125,0.7596153846153846,0.6329113924050633,0.40186915887850466,0.7619047619047619,0.7281553398058253,0.5584415584415584,0.41284403669724773,0.765625,0.7669902912621359,0.7272727272727273,0.5508474576271186
426,0.6190476190476191,0.5596330275229358,0.4155844155844156,0.32,0.5483870967741935,0.48148148148148145,0.36363636363636365,0.17117117117117117,0.4838709677419355,0.4752475247524752,0.225,0.2672413793103448,0.42857142857142855,0.509090909090909,0.2727272727272727,0.2169811320754717,0.42857142857142855,0.5048543689320388,0.2727272727272727,0.22549019607843138,0.46774193548387094,0.45544554455445546,0.2948717948717949,0.28448275862068967,0.484375,0.46153846153846156,0.31645569620253167,0.21495327102803738,0.47619047619047616,0.46601941747572817,0.2987012987012987,0.22935779816513763,0.484375,0.5048543689320388,0.3522727272727273,0.3220338983050847
4840,0.6507936507936508,0.6238532110091743,0.5454545454545454,0.37,0.6451612903225806,0.6574074074074074,0.5454545454545454,0.3153153153153153,0.6451612903225806,0.7425742574257426,0.65,0.4396551724137931,0.6666666666666666,0.6545454545454545,0.5584415584415584,0.36792452830188677,0.7301587301587301,0.7378640776699029,0.5584415584415584,0.4117647058823529,0.7258064516129032,0.693069306930693,0.5769230769230769,0.4482758620689655,0.765625,0.7211538461538461,0.569620253164557,0.40186915887850466,0.6984126984126984,0.7281553398058253,0.6233766233766234,0.41284403669724773,0.703125,0.7281553398058253,0.6818181818181818,0.5508474576271186
632,0.42857142857142855,0.44954128440366975,0.2077922077922078,0.17,0.4838709677419355,0.48148148148148145,0.2597402597402597,0.17117117117117117,0.4838709677419355,0.5148514851485149,0.275,0.2672413793103448,0.42857142857142855,0.43636363636363634,0.2727272727272727,0.1792452830188679,0.47619047619047616,0.5048543689320388,0.3246753246753247,0.18627450980392157,0.46774193548387094,0.5346534653465347,0.2948717948717949,0.25,0.484375,0.5,0.26582278481012656,0.21495327102803738,0.47619047619047616,0.5048543689320388,0.2987012987012987,0.1834862385321101,0.484375,0.5048543689320388,0.3977272727272727,0.2796610169491525
4296,0.8095238095238095,0.7339449541284404,0.8051948051948052,0.46,0.8064516129032258,0.6481481481481481,0.5584415584415584,0.36036036036036034,0.6612903225806451,0.5841584158415841,0.4625,0.3879310344827586,0.8253968253968254,0.7636363636363637,0.6753246753246753,0.4716981132075472,0.6984126984126984,0.7281553398058253,0.5584415584415584,0.38235294117647056,0.6451612903225806,0.6237623762376238,0.5256410256410257,0.39655172413793105,0.8125,0.7211538461538461,0.6962025316455697,0.40186915887850466,0.746031746031746,0.6893203883495146,0.5714285714285714,0.3394495412844037,0.6875,0.6893203883495146,0.6363636363636364,0.423728813559322
374,0.3492063492063492,0.3669724770642202,0.15584415584415584,0.14,0.4032258064516129,0.39814814814814814,0.15584415584415584,0.14414414414414414,0.46774193548387094,0.45544554455445546,0.2125,0.28448275862068967,0.3968253968253968,0.43636363636363634,0.18181818181818182,0.1792452830188679,0.3968253968253968,0.42718446601941745,0.14285714285714285,0.14705882352941177,0.3387096774193548,0.37623762376237624,0.07692307692307693,0.1810344827586207,0.296875,0.375,0.1518987341772152,0.12149532710280374,0.3492063492063492,0.44660194174757284,0.16883116883116883,0.2018348623853211,0.421875,0.4174757281553398,0.25,0.2627118644067797
2544,0.7619047619047619,0.7155963302752294,0.6233766233766234,0.43,0.7580645161290323,0.7129629629629629,0.6233766233766234,0.3963963963963964,0.8225806451612904,0.8118811881188119,0.675,0.4827586206896552,0.8095238095238095,0.7181818181818181,0.6363636363636364,0.4056603773584906,0.8095238095238095,0.8155339805825242,0.6883116883116883,0.46078431372549017,0.8870967741935484,0.8514851485148515,0.7051282051282052,0.49137931034482757,0.8125,0.7692307692307693,0.6708860759493671,0.4485981308411215,0.8095238095238095,0.7766990291262136,0.6623376623376623,0.42201834862385323,0.8125,0.7766990291262136,0.7727272727272727,0.5338983050847458
914,0.4126984126984127,0.48623853211009177,0.2597402597402597,0.2,0.4032258064516129,0.4444444444444444,0.2597402597402597,0.16216216216216217,0.46774193548387094,0.5841584158415841,0.4125,0.3275862068965517,0.4603174603174603,0.5181818181818182,0.2597402597402597,0.19811320754716982,0.4126984126984127,0.5533980582524272,0.2597402597402597,0.20588235294117646,0.4032258064516129,0.5445544554455446,0.32051282051282054,0.3017241379310345,0.375,0.4807692307692308,0.27848101265822783,0.19626168224299065,0.36507936507936506,0.5242718446601942,0.2077922077922078,0.21100917431192662,0.4375,0.5242718446601942,0.36363636363636365,0.3050847457627119
2691,0.7777777777777778,0.7431192660550459,0.7142857142857143,0.45,0.7741935483870968,0.6944444444444444,0.7142857142857143,0.38738738738738737,0.8548387096774194,0.7920792079207921,0.65,0.47413793103448276,0.8095238095238095,0.7363636363636363,0.6753246753246753,0.4716981132075472,0.8095238095238095,0.7864077669902912,0.6753246753246753,0.45098039215686275,0.8709677419354839,0.7821782178217822,0.6410256410256411,0.4827586206896552,0.828125,0.8076923076923077,0.6835443037974683,0.4672897196261682,0.7619047619047619,0.8155339805825242,0.6753246753246753,0.41284403669724773,0.828125,0.8155339805825242,0.6818181818181818,0.4915254237288136
892,0.5873015873015873,0.5779816513761468,0.38961038961038963,0.3,0.5161290322580645,0.5,0.38961038961038963,0.21621621621621623,0.3870967741935484,0.49504950495049505,0.3,0.25,0.5396825396825397,0.5545454545454546,0.4025974025974026,0.22641509433962265,0.5396825396825397,0.6213592233009708,0.4025974025974026,0.27450980392156865,0.46774193548387094,0.5445544554455446,0.38461538461538464,0.29310344827586204,0.53125,0.5480769230769231,0.31645569620253167,0.19626168224299065,0.5238095238095238,0.5922330097087378,0.4025974025974026,0.24770642201834864,0.59375,0.6310679611650486,0.48863636363636365,0.3728813559322034
107,0.6190476190476191,0.7247706422018348,0.6623376623376623,0.41,0.6129032258064516,0.6111111111111112,0.4935064935064935,0.2882882882882883,0.6129032258064516,0.6534653465346535,0.5,0.3793103448275862,0.6031746031746031,0.6909090909090909,0.5454545454545454,0.330188679245283,0.6031746031746031,0.6601941747572816,0.4935064935064935,0.3431372549019608,0.5967741935483871,0.6534653465346535,0.46153846153846156,0.35344827586206895,0.65625,0.7019230769230769,0.6075949367088608,0.38317757009345793,0.5873015873015873,0.6699029126213593,0.44155844155844154,0.3302752293577982,0.59375,0.6213592233009708,0.4772727272727273,0.3474576271186441
4227,0.4126984126984127,0.7614678899082569,0.7272727272727273,0.56,0.46774193548387094,0.7592592592592593,0.7922077922077922,0.45045045045045046,0.46774193548387094,0.8118811881188119,0.7875,0.5689655172413793,0.3968253968253968,0.7454545454545455,0.7792207792207793,0.5283018867924528,0.3968253968253968,0.7961165048543689,0.7792207792207793,0.5098039215686274,0.3870967741935484,0.7920792079207921,0.7948717948717948,0.5344827586206896,0.359375,0.7788461538461539,0.810126582278481,0.5046728971962616,0.4126984126984127,0.7378640776699029,0.8051948051948052,0.47706422018348627,0.421875,0.7864077669902912,0.8409090909090909,0.5508474576271186
1704,0.6825396825396826,0.6513761467889908,0.5974025974025974,0.41,0.7419354838709677,0.6851851851851852,0.6623376623376623,0.35135135135135137,0.7419354838709677,0.7722772277227723,0.6625,0.4396551724137931,0.746031746031746,0.6909090909090909,0.4935064935064935,0.36792452830188677,0.746031746031746,0.7378640776699029,0.6103896103896104,0.38235294117647056,0.7419354838709677,0.7326732673267327,0.6794871794871795,0.4224137931034483,0.65625,0.7019230769230769,0.5569620253164557,0.3177570093457944,0.7142857142857143,0.7087378640776699,0.44155844155844154,0.3577981651376147,0.65625,0.7087378640776699,0.6136363636363636,0.4406779661016949
4579,0.3968253968253968,0.6605504587155964,0.7142857142857143,0.48,0.3870967741935484,0.6944444444444444,0.7792207792207793,0.5135135135135135,0.5161290322580645,0.8316831683168316,0.775,0.5689655172413793,0.4126984126984127,0.6545454545454545,0.6233766233766234,0.4716981132075472,0.3492063492063492,0.7378640776699029,0.7402597402597403,0.49019607843137253,0.4032258064516129,0.7821782178217822,0.8205128205128205,0.5517241379310345,0.359375,0.6730769230769231,0.6835443037974683,0.42990654205607476,0.4126984126984127,0.7281553398058253,0.7402597402597403,0.5045871559633027,0.53125,0.7669902912621359,0.8409090909090909,0.635593220338983
793,0.5238095238095238,0.6605504587155964,0.5974025974025974,0.48,0.5806451612903226,0.7777777777777778,0.7142857142857143,0.45045045045045046,0.5161290322580645,0.8316831683168316,0.775,0.5689655172413793,0.5396825396825397,0.7727272727272727,0.7402597402597403,0.5377358490566038,0.6031746031746031,0.8252427184466019,0.8051948051948052,0.5588235294117647,0.5967741935483871,0.8217821782178217,0.8205128205128205,0.5517241379310345,0.53125,0.8461538461538461,0.7468354430379747,0.5327102803738317,0.5238095238095238,0.8543689320388349,0.7402597402597403,0.5412844036697247,0.46875,0.8155339805825242,0.8409090909090909,0.6101694915254238
4271,0.1746031746031746,0.46788990825688076,0.4935064935064935,0.34,0.22580645161290322,0.5,0.44155844155844154,0.35135135135135137,0.22580645161290322,0.5346534653465347,0.6,0.4396551724137931,0.12698412698412698,0.41818181818181815,0.36363636363636365,0.29245283018867924,0.23809523809523808,0.5242718446601942,0.4025974025974026,0.38235294117647056,0.22580645161290322,0.5841584158415841,0.5256410256410257,0.4224137931034483,0.15625,0.5480769230769231,0.4177215189873418,0.29906542056074764,0.19047619047619047,0.5922330097087378,0.45454545454545453,0.3486238532110092,0.265625,0.5922330097087378,0.625,0.4915254237288136
668,0.3492063492063492,0.3944954128440367,0.09090909090909091,0.11,0.3870967741935484,0.42592592592592593,0.18181818181818182,0.08108108108108109,0.3870967741935484,0.45544554455445546,0.25,0.21551724137931033,0.4126984126984127,0.41818181818181815,0.16883116883116883,0.12264150943396226,0.4126984126984127,0.44660194174757284,0.22077922077922077,0.12745098039215685,0.4032258064516129,0.43564356435643564,0.24358974358974358,0.22413793103448276,0.421875,0.5,0.27848101265822783,0.16822429906542055,0.4603174603174603,0.5048543689320388,0.2597402597402597,0.14678899082568808,0.359375,0.5048543689320388,0.3181818181818182,0.2457627118644068
4661,0.4603174603174603,0.7155963302752294,0.6753246753246753,0.5,0.4032258064516129,0.6296296296296297,0.6753246753246753,0.36936936936936937,0.3387096774193548,0.6732673267326733,0.675,0.4827586206896552,0.36507936507936506,0.6454545454545455,0.6363636363636364,0.44339622641509435,0.42857142857142855,0.6504854368932039,0.6883116883116883,0.46078431372549017,0.2903225806451613,0.594059405940594,0.5384615384615384,0.4224137931034483,0.4375,0.6153846153846154,0.5569620253164557,0.38317757009345793,0.42857142857142855,0.5825242718446602,0.5454545454545454,0.42201834862385323,0.3125,0.46601941747572817,0.4659090909090909,0.4152542372881356
1926,0.7619047619047619,0.6330275229357798,0.5584415584415584,0.39,0.6935483870967742,0.6759259259259259,0.5584415584415584,0.36936936936936937,0.6935483870967742,0.7227722772277227,0.5125,0.39655172413793105,0.746031746031746,0.6818181818181818,0.5714285714285714,0.36792452830188677,0.746031746031746,0.7669902912621359,0.5714285714285714,0.38235294117647056,0.7419354838709677,0.7623762376237624,0.7051282051282052,0.45689655172413796,0.75,0.7307692307692307,0.6075949367088608,0.38317757009345793,0.746031746031746,0.7766990291262136,0.6623376623376623,0.42201834862385323,0.75,0.7378640776699029,0.7159090909090909,0.5338983050847458
4764,0.23809523809523808,0.46788990825688076,0.37662337662337664,0.34,0.2903225806451613,0.46296296296296297,0.44155844155844154,0.35135135135135137,0.3548387096774194,0.6138613861386139,0.5,0.4051724137931034,0.2857142857142857,0.509090909090909,0.44155844155844154,0.330188679245283,0.3492063492063492,0.6213592233009708,0.4935064935064935,0.38235294117647056,0.4032258064516129,0.6138613861386139,0.6282051282051282,0.45689655172413796,0.25,0.5,0.45569620253164556,0.34579439252336447,0.2857142857142857,0.5436893203883495,0.44155844155844154,0.3577981651376147,0.359375,0.5436893203883495,0.5681818181818182,0.4745762711864407
4805,0.15873015873015872,0.4036697247706422,0.24675324675324675,0.27,0.20967741935483872,0.42592592592592593,0.2987012987012987,0.26126126126126126,0.20967741935483872,0.49504950495049505,0.3625,0.3879310344827586,0.1746031746031746,0.4,0.2857142857142857,0.24528301886792453,0.23809523809523808,0.46601941747572817,0.38961038961038963,0.29411764705882354,0.22580645161290322,0.49504950495049505,0.358974358974359,0.3793103448275862,0.25,0.4423076923076923,0.3291139240506329,0.2897196261682243,0.2857142857142857,0.4854368932038835,0.36363636363636365,0.3394495412844037,0.296875,0.5533980582524272,0.5340909090909091,0.4576271186440678
2504,0.6666666666666666,0.6513761467889908,0.5064935064935064,0.39,0.5967741935483871,0.6111111111111112,0.5064935064935064,0.3333333333333333,0.5967741935483871,0.6534653465346535,0.4625,0.3879310344827586,0.6507936507936508,0.5909090909090909,0.5064935064935064,0.33962264150943394,0.6507936507936508,0.6310679611650486,0.5064935064935064,0.3137254901960784,0.5806451612903226,0.6237623762376238,0.47435897435897434,0.3620689655172414,0.6875,0.6826923076923077,0.5316455696202531,0.32710280373831774,0.6825396825396826,0.7281553398058253,0.5194805194805194,0.3394495412844037,0.6875,0.7281553398058253,0.5909090909090909,0.4576271186440678
475,0.4126984126984127,0.3486238532110092,0.12987012987012986,0.09,0.3387096774193548,0.37962962962962965,0.07792207792207792,0.06306306306306306,0.4032258064516129,0.40594059405940597,0.15,0.19827586206896552,0.3492063492063492,0.36363636363636365,0.1038961038961039,0.10377358490566038,0.3492063492063492,0.42718446601941745,0.15584415584415584,0.10784313725490197,0.3387096774193548,0.37623762376237624,0.1794871794871795,0.1810344827586207,0.4375,0.40384615384615385,0.22784810126582278,0.09345794392523364,0.42857142857142855,0.4077669902912621,0.11688311688311688,0.13761467889908258,0.4375,0.44660194174757284,0.23863636363636365,0.23728813559322035
2330,0.3492063492063492,0.3577981651376147,0.09090909090909091,0.11,0.3870967741935484,0.42592592592592593,0.18181818181818182,0.15315315315315314,0.3870967741935484,0.4158415841584158,0.1625,0.21551724137931033,0.2857142857142857,0.3,0.03896103896103896,0.08490566037735849,0.2857142857142857,0.3786407766990291,0.12987012987012986,0.12745098039215685,0.3387096774193548,0.43564356435643564,0.19230769230769232,0.25862068965517243,0.265625,0.3173076923076923,0.12658227848101267,0.1308411214953271,0.3492063492063492,0.3883495145631068,0.15584415584415584,0.14678899082568808,0.421875,0.42718446601941745,0.3181818181818182,0.2796610169491525
5016,0.30158730158730157,0.6055045871559633,0.6363636363636364,0.47,0.3548387096774194,0.6388888888888888,0.6363636363636364,0.40540540540540543,0.41935483870967744,0.7623762376237624,0.6875,0.5172413793103449,0.42857142857142855,0.7272727272727273,0.7272727272727273,0.4528301886792453,0.42857142857142855,0.7378640776699029,0.7272727272727273,0.47058823529411764,0.46774193548387094,0.7326732673267327,0.7435897435897436,0.5,0.484375,0.7307692307692307,0.7341772151898734,0.4485981308411215,0.4126984126984127,0.7378640776699029,0.7272727272727273,0.45871559633027525,0.484375,0.7378640776699029,0.7727272727272727,0.5677966101694916
3425,0.47619047619047616,0.46788990825688076,0.3246753246753247,0.23,0.46774193548387094,0.42592592592592593,0.22077922077922077,0.11711711711711711,0.41935483870967744,0.45544554455445546,0.1875,0.21551724137931033,0.3492063492063492,0.43636363636363634,0.19480519480519481,0.16981132075471697,0.4126984126984127,0.5048543689320388,0.24675324675324675,0.17647058823529413,0.4032258064516129,0.42574257425742573,0.21794871794871795,0.20689655172413793,0.359375,0.38461538461538464,0.16455696202531644,0.14018691588785046,0.3968253968253968,0.46601941747572817,0.18181818181818182,0.1926605504587156,0.46875,0.5048543689320388,0.38636363636363635,0.3135593220338983
3540,0.5873015873015873,0.5871559633027523,0.45454545454545453,0.36,0.5806451612903226,0.5833333333333334,0.5064935064935064,0.3333333333333333,0.6451612903225806,0.6732673267326733,0.5125,0.4224137931034483,0.6190476190476191,0.6454545454545455,0.5194805194805194,0.3018867924528302,0.6190476190476191,0.6504854368932039,0.5194805194805194,0.3431372549019608,0.6774193548387096,0.6831683168316832,0.6538461538461539,0.4224137931034483,0.625,0.6538461538461539,0.5569620253164557,0.3177570093457944,0.6190476190476191,0.6601941747572816,0.5454545454545454,0.3577981651376147,0.6875,0.6990291262135923,0.6136363636363636,0.4745762711864407
865,0.47619047619047616,0.46788990825688076,0.2727272727272727,0.19,0.3548387096774194,0.3611111111111111,0.2727272727272727,0.1891891891891892,0.2903225806451613,0.31683168316831684,0.2875,0.3103448275862069,0.6031746031746031,0.5818181818181818,0.44155844155844154,0.29245283018867924,0.47619047619047616,0.4368932038834951,0.19480519480519481,0.13725490196078433,0.27419354838709675,0.24752475247524752,0.08974358974358974,0.1724137931034483,0.65625,0.7019230769230769,0.5569620253164557,0.38317757009345793,0.5873015873015873,0.6213592233009708,0.38961038961038963,0.29357798165137616,0.40625,0.3883495145631068,0.18181818181818182,0.1016949152542373
3551,0.4126984126984127,0.7614678899082569,0.7402597402597403,0.57,0.4032258064516129,0.7592592592592593,0.7402597402597403,0.4954954954954955,0.4032258064516129,0.8514851485148515,0.7375,0.5775862068965517,0.42857142857142855,0.7636363636363637,0.6883116883116883,0.5094339622641509,0.42857142857142855,0.8155339805825242,0.6883116883116883,0.5294117647058824,0.41935483870967744,0.8514851485148515,0.7692307692307693,0.5517241379310345,0.375,0.8173076923076923,0.7848101265822784,0.514018691588785,0.36507936507936506,0.8252427184466019,0.7792207792207793,0.5229357798165137,0.375,0.8640776699029126,0.8181818181818182,0.5932203389830508
