,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
12,0.011111111111111112,0.010752688172043012,0.041666666666666664,0.014705882352941176,0.24358974358974358,0.010752688172043012,0.010752688172043012,0.010526315789473682,0.010752688172043012,0.4,0.0,0.494949494949495,0.014044943820224719,0.0,0.0,0.10714285714285714,0.2857142857142857,0.012268955447131307,0.19169700255596,0.012043016168463668,0.026315789473684213,0.04848273456574817,0.05970149253731343,0.012043023732139257,0.026013463262075934,0.494949494949495,0.010752688172043012,0.010752688172043012,0.014084507042253521,0.017467248908296942,0.023521026372059873,0.06283343212803794,0.019966722129783693,0.47368421052631576,0.05493133583021224,0.5244033541173941,0.10476190476190476
660,0.044444444444444446,0.021505376344086023,0.041666666666666664,0.029411764705882353,0.11538461538461539,0.0,0.021505376344086023,0.031578947368421054,0.0,0.0,0.014285714285714285,0.6666666666666667,0.028089887640449437,0.0,0.0,0.04591836734693878,0.14285714285714285,0.009540047722497239,0.03392456045232747,0.0002926548532946447,0.003432494279176201,0.008371119637251482,0.34328358208955223,0.00029265486373378295,0.003576345849463186,0.32323232323232326,0.0,0.0,0.028169014084507043,0.05240174672489083,0.007127583749109052,0.008298755186721992,0.013311148086522463,0.18421052631578946,0.031210986267166042,0.5912706944743066,0.05238095238095238
358,0.044444444444444446,0.021505376344086023,0.08333333333333333,0.0,0.0,0.021505376344086023,0.021505376344086023,0.029239766081871343,0.021505376344086023,0.4,0.02857142857142857,1.0,0.025280898876404494,0.0,0.0,0.061224489795918366,0.0,0.008271305958189392,0.07435520099140266,0.0012216567302394214,0.006864988558352402,0.013951866062085804,0.14925373134328357,0.001221599701052864,0.006803333396899254,0.32323232323232326,0.021505376344086023,0.021505376344086023,0.02464788732394366,0.07423580786026202,0.011404133998574484,0.014226437462951986,0.016638935108153077,0.3157894736842105,0.02122347066167291,0.0,0.05714285714285714
1341,0.16666666666666666,0.07526881720430108,0.08333333333333333,0.029411764705882353,0.15384615384615385,0.05913978494623656,0.07526881720430108,0.03742690058479532,0.043010752688172046,0.4,0.02857142857142857,0.37373737373737376,0.06460674157303371,0.057971014492753624,0.0,0.11734693877551021,0.0,0.008160012820969407,0.2621795368290605,0.014981742601916526,0.02402745995423341,0.042901988140913845,0.04477611940298507,0.014981771672704251,0.023664066820496196,0.6262626262626263,0.07526881720430108,0.05913978494623656,0.056338028169014086,0.06550218340611354,0.03136136849607983,0.04682868998221695,0.021630615640599003,0.5263157894736842,0.066167290886392,0.406794237798323,0.11904761904761904
1173,0.044444444444444446,0.03763440860215054,0.0,0.10294117647058823,0.0,0.0,0.06451612903225806,0.047953216374269,0.0,0.0,0.0,0.13131313131313133,0.03932584269662921,0.0,0.0,0.05102040816326531,0.42857142857142855,0.005164001567007371,0.24173185655642473,0.008059751186301938,0.013729977116704805,0.026857342169515172,0.04477611940298507,0.008059758607892563,0.013803848280859666,0.13131313131313133,0.0,0.0,0.028169014084507043,0.13100436681222707,0.01639344262295082,0.032009484291641965,0.011647254575707155,0.5,0.02746566791510612,0.44270049451730814,0.08095238095238096
832,0.022222222222222223,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.019883040935672513,0.0,0.0,0.0,1.0,0.0056179775280898875,0.0,0.0,0.030612244897959183,0.0,0.006864560703728765,0.03717760049570133,0.0002534315978850119,0.002288329519450801,0.006975933031042902,0.3134328358208955,0.00025348867968867373,0.0028227082896317627,1.0,0.0,0.0,0.007042253521126761,0.04366812227074236,0.0042765502494654314,0.008298755186721992,0.008319467554076539,0.21052631578947367,0.011235955056179775,0.0,0.02857142857142857
347,0.011111111111111112,0.010752688172043012,0.08333333333333333,0.0,0.0,0.0,0.010752688172043012,0.04678362573099415,0.0,0.0,0.014285714285714285,1.0,0.019662921348314606,0.0,0.0,0.025510204081632654,0.2857142857142857,0.005155098116029773,0.052281000697080006,0.0003762735831339145,0.003432494279176201,0.006975933031042902,0.22388059701492535,0.0003762521942694094,0.0029802246419649496,0.494949494949495,0.0,0.0,0.02112676056338028,0.12663755458515283,0.006414825374198147,0.006520450503852994,0.009983361064891847,0.23684210526315788,0.00749063670411985,0.0,0.023809523809523808
39,0.15555555555555556,0.021505376344086023,0.0,0.058823529411764705,0.038461538461538464,0.021505376344086023,0.021505376344086023,0.007017543859649122,0.021505376344086023,0.4,0.0,0.32323232323232326,0.02247191011235955,0.0,0.0,0.2193877551020408,0.0,0.04266088535916521,0.10417473472232978,0.012373859833363945,0.04919908466819222,0.0774328566445762,0.10447761194029852,0.012373817470172703,0.04917065542821183,0.32323232323232326,0.021505376344086023,0.021505376344086023,0.02112676056338028,0.02183406113537118,0.06343549536707056,0.07883817427385892,0.07154742096505824,0.34210526315789475,0.08114856429463171,0.15050526768436895,0.22380952380952382
909,0.0,0.010752688172043012,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.04678362573099415,0.010752688172043012,0.4,0.0,0.494949494949495,0.011235955056179775,0.0,0.0,0.025510204081632654,0.42857142857142855,0.004393853057445065,0.043606227248083024,0.00022274072033458625,0.002288329519450801,0.005231949773282177,0.26865671641791045,0.0002227978010434899,0.0021171265661053796,0.494949494949495,0.010752688172043012,0.010752688172043012,0.01056338028169014,0.12663755458515283,0.003563791874554526,0.005927682276229994,0.0066555740432612314,0.23684210526315788,0.00749063670411985,0.0,0.023809523809523808
345,0.05555555555555555,0.17204301075268819,0.08333333333333333,0.10294117647058823,0.07692307692307693,0.15591397849462366,0.17204301075268819,0.031578947368421054,0.13978494623655913,0.4,0.08571428571428572,0.40404040404040403,0.19101123595505617,0.11594202898550725,0.0,0.28061224489795916,0.14285714285714285,0.015300580505003738,0.5253659670048795,0.11282717807761032,0.08924485125858124,0.14265783048482736,0.014925373134328358,0.1128271178953505,0.08892160414958332,0.5252525252525253,0.17204301075268819,0.15591397849462366,0.18309859154929578,0.10043668122270742,0.13186029935851745,0.13278008298755187,0.04991680532445923,0.5789473684210527,0.09238451935081149,0.20554719415179534,0.29523809523809524
956,0.13333333333333333,0.06451612903225806,0.08333333333333333,0.04411764705882353,0.14102564102564102,0.0,0.06451612903225806,0.02573099415204678,0.0,0.0,0.05714285714285714,0.7070707070707071,0.10112359550561797,0.08695652173913043,1.0,0.14795918367346939,0.0,0.009557854624452437,0.2144682828595771,0.011744989341483419,0.02288329519450801,0.04185559818625741,0.05970149253731343,0.011744975492241886,0.022673964034401875,1.0,0.0,0.0,0.1056338028169014,0.048034934497816595,0.02851033499643621,0.04742145820983995,0.021630615640599003,0.47368421052631576,0.0749063670411985,0.35003225112878955,0.1523809523809524
13,0.1111111111111111,0.08602150537634409,0.041666666666666664,0.014705882352941176,0.038461538461538464,0.08064516129032258,0.08602150537634409,0.03625730994152047,0.07526881720430108,0.4,0.05714285714285714,0.5555555555555556,0.08426966292134831,0.08695652173913043,0.0,0.14285714285714285,0.0,0.006214608782364044,0.19417550925567345,0.0062615311501884345,0.013729977116704805,0.02825252877572375,0.05970149253731343,0.00626158131220842,0.01335189458227655,0.7777777777777778,0.08602150537634409,0.08064516129032258,0.07746478873239436,0.08733624454148473,0.01924447612259444,0.032009484291641965,0.011647254575707155,0.34210526315789475,0.05368289637952559,0.13437970328961515,0.1380952380952381
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05102040816326531,0.42857142857142855,0.007438833291783895,0.2614050034854,0.013577039257035352,0.021739130434782608,0.056853854202999654,0.04477611940298507,0.013577054009525729,0.021506512328610384,1.0,0.0,0.0,0.0,0.030567685589519653,0.05773342836778332,0.04860699466508595,0.009983361064891847,0.13157894736842105,0.017478152309612985,0.0,0.047619047619047616
1130,0.03333333333333333,0.010752688172043012,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.029239766081871343,0.010752688172043012,0.4,0.0,0.494949494949495,0.014044943820224719,0.0,0.0,0.04081632653061224,0.2857142857142857,0.004291463371202678,0.07435520099140266,0.0006335861288077297,0.003432494279176201,0.008719916288803628,0.14925373134328357,0.0006335932855035038,0.003528290013158146,0.494949494949495,0.010752688172043012,0.010752688172043012,0.014084507042253521,0.061135371179039305,0.008553100498930863,0.007705986959098993,0.008319467554076539,0.21052631578947367,0.016229712858926344,0.0,0.0380952380952381
757,0.011111111111111112,0.021505376344086023,0.08333333333333333,0.0,0.0,0.0,0.021505376344086023,0.05847953216374269,0.0,0.0,0.014285714285714285,0.6666666666666667,0.028089887640449437,0.0,0.0,0.030612244897959183,0.0,0.008070978311193418,0.058090000774533336,0.0007276777104006084,0.005720823798627002,0.011859086152772933,0.19402985074626866,0.0007277205409299465,0.005186979156734491,0.32323232323232326,0.0,0.0,0.028169014084507043,0.10043668122270742,0.006414825374198147,0.014819205690574985,0.009983361064891847,0.2631578947368421,0.0149812734082397,0.0,0.02857142857142857
281,0.022222222222222223,0.053763440860215055,0.125,0.014705882352941176,0.0,0.0,0.053763440860215055,0.029239766081871343,0.0,0.0,0.04285714285714286,0.6666666666666667,0.05056179775280899,0.07246376811594203,1.0,0.11734693877551021,0.2857142857142857,0.012166565760888919,0.11563782820850436,0.004347410603455635,0.016018306636155607,0.029298918730380187,0.10447761194029852,0.004347446429007118,0.015563607238887087,1.0,0.0,0.0,0.045774647887323945,0.09606986899563319,0.022808267997148968,0.03082394783639597,0.024958402662229616,0.3684210526315789,0.03245942571785269,0.04482906901741561,0.11428571428571428
507,0.28888888888888886,0.043010752688172046,0.125,0.10294117647058823,0.32051282051282054,0.043010752688172046,0.043010752688172046,0.019883040935672513,0.043010752688172046,0.4,0.02857142857142857,0.5959595959595959,0.05898876404494382,0.0,0.0,0.11224489795918367,0.0,0.013257238505644788,0.1275656417008752,0.005763100454944818,0.018306636155606407,0.03453086850366237,0.08955223880597014,0.005763079258230998,0.01870630637502622,0.19191919191919193,0.043010752688172046,0.043010752688172046,0.05985915492957746,0.026200873362445413,0.02851033499643621,0.034973325429756966,0.028286189683860232,0.3684210526315789,0.09987515605493133,0.6370672973554075,0.1380952380952381
1266,0.37777777777777777,0.20430107526881722,0.125,0.14705882352941177,0.34615384615384615,0.16129032258064516,0.20430107526881722,0.031578947368421054,0.11827956989247312,0.4,0.05714285714285714,0.24242424242424243,0.19382022471910113,0.2463768115942029,0.0,0.32142857142857145,0.0,0.011009117133801061,1.0,0.29410032085949867,0.12128146453089245,0.20788280432507847,0.014925373134328358,0.29410028854562476,0.12178340548065371,0.898989898989899,0.20430107526881722,0.16129032258064516,0.176056338028169,0.06550218340611354,0.15894511760513186,0.22110254890337877,0.03161397670549085,0.5789473684210527,0.16853932584269662,0.39776392173726083,0.3476190476190476
483,0.0,0.021505376344086023,0.08333333333333333,0.0,0.0,0.0,0.021505376344086023,0.03859649122807018,0.0,0.0,0.02857142857142857,1.0,0.028089887640449437,0.0,0.0,0.04591836734693878,0.0,0.006833398625307168,0.08264270776856943,0.0012458341788722416,0.005720823798627002,0.01499825601674224,0.13432835820895522,0.0012458698937890136,0.0062442075554453745,0.32323232323232326,0.0,0.0,0.028169014084507043,0.11790393013100438,0.011404133998574484,0.016004742145820983,0.009983361064891847,0.21052631578947367,0.012484394506866416,0.0,0.04285714285714286
315,0.03333333333333333,0.043010752688172046,0.16666666666666666,0.0,0.01282051282051282,0.043010752688172046,0.043010752688172046,0.05263157894736842,0.03225806451612903,0.4,0.02857142857142857,0.5959595959595959,0.047752808988764044,0.043478260869565216,0.0,0.05612244897959184,0.14285714285714285,0.007719291997578261,0.0921694678955929,0.0017515987239814644,0.008009153318077803,0.01569584931984653,0.11940298507462686,0.0017515631159845545,0.007868952497187208,0.797979797979798,0.053763440860215055,0.043010752688172046,0.045774647887323945,0.12663755458515283,0.012116892373485389,0.016597510373443983,0.016638935108153077,0.3684210526315789,0.019975031210986267,0.08955063427219953,0.05238095238095238
294,0.03333333333333333,0.043010752688172046,0.0,0.0,0.01282051282051282,0.0,0.053763440860215055,0.031578947368421054,0.0,0.0,0.0,0.16161616161616163,0.047752808988764044,0.0,0.0,0.11224489795918367,0.42857142857142855,0.007487802272160689,0.22608628301448375,0.010228573199865351,0.018306636155606407,0.033135681897453785,0.04477611940298507,0.010228537894246166,0.01873185987528366,0.16161616161616163,0.0,0.0,0.04225352112676056,0.09606986899563319,0.023521026372059873,0.036751630112625965,0.021630615640599003,0.6052631578947368,0.03245942571785269,0.046764136744786064,0.10476190476190476
21,0.011111111111111112,0.0,0.041666666666666664,0.014705882352941176,0.0641025641025641,0.0,0.0,0.00935672514619883,0.0,0.0,0.0,1.0,0.0028089887640449437,0.0,0.0,0.05612244897959184,0.2857142857142857,0.009838313330246803,0.11284950817132676,0.0033475528929843984,0.012585812356979404,0.02267178235088943,0.10447761194029852,0.003347617219252298,0.01228169873567383,1.0,0.0,0.0,0.0035211267605633804,0.02183406113537118,0.017106200997861726,0.024303497332542976,0.02329450915141431,0.4473684210526316,0.024968789013732832,0.3793807783272415,0.05714285714285714
562,0.011111111111111112,0.0967741935483871,0.25,0.0,0.05128205128205128,0.0,0.0967741935483871,0.05847953216374269,0.0,0.0,0.11428571428571428,0.898989898989899,0.12640449438202248,0.0,0.0,0.10204081632653061,0.0,0.012972328074361621,0.15761753543490048,0.008608562861847998,0.02288329519450801,0.04708754795953959,0.07462686567164178,0.008608598839396815,0.022615229123362383,0.09090909090909093,0.0,0.0,0.1267605633802817,0.13973799126637554,0.026372059871703494,0.058091286307053944,0.016638935108153077,0.2894736842105263,0.03745318352059925,0.17920877230703078,0.09523809523809523
987,0.12222222222222222,0.0,0.125,0.014705882352941176,0.19230769230769232,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,1.0,0.011235955056179775,0.0,0.0,0.04591836734693878,0.0,0.0221829481106877,0.030516613740221514,0.0005511801951524608,0.008009153318077803,0.015347052668294385,0.3731343283582089,0.0005511516784315035,0.0074833616201681954,1.0,0.0,0.0,0.014084507042253521,0.013100436681222707,0.01496792587312901,0.013633669235328987,0.026622296173044926,0.15789473684210525,0.046192259675405745,0.6880240808428295,0.047619047619047616
209,0.022222222222222223,0.7634408602150538,0.3333333333333333,0.0,0.0,0.0,0.7634408602150538,0.14736842105263157,0.0,0.0,1.0,0.98989898989899,0.6179775280898876,1.0,0.0,0.29081632653061223,0.0,0.04219345418284127,0.242196576562621,0.06613158574634888,0.11327231121281464,0.16811998604813394,0.04477611940298507,0.0661316523121532,0.11305249909418562,0.9696969696969697,0.0,0.0,0.5246478873239436,0.5152838427947598,0.15324305060584462,0.15826911677534083,0.09151414309484193,0.42105263157894735,0.0749063670411985,0.0,0.2714285714285714
19,0.05555555555555555,0.0,0.041666666666666664,0.0,0.038461538461538464,0.0,0.0,0.007017543859649122,0.0,0.0,0.0,1.0,0.0056179775280898875,0.0,0.0,0.09183673469387756,0.14285714285714285,0.012838776309697637,0.10324529470993725,0.003657821827327858,0.014874141876430207,0.035228461806766656,0.11940298507462686,0.0036578647623768355,0.014666183565666775,1.0,0.0,0.0,0.007042253521126761,0.017467248908296942,0.014255167498218105,0.048014226437462955,0.009983361064891847,0.21052631578947367,0.033707865168539325,0.15362287680068804,0.08571428571428572
1456,0.08888888888888889,0.043010752688172046,0.0,0.0,0.1282051282051282,0.0,0.043010752688172046,0.04912280701754385,0.0,0.0,0.0,0.19191919191919193,0.033707865168539325,0.057971014492753624,1.0,0.061224489795918366,0.2857142857142857,0.005644787919797713,0.17210130896135076,0.004466942368531734,0.010297482837528604,0.020230205790024415,0.07462686567164178,0.004466999600633337,0.01074620034706993,1.0,0.0,0.0,0.028169014084507043,0.06986899563318777,0.014255167498218105,0.022525192649673977,0.014975041597337771,0.5263157894736842,0.03870162297128589,0.4886046011610407,0.05714285714285714
1250,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,1.0,0.0028089887640449437,0.0,0.0,0.02040816326530612,0.0,0.007007015919370347,0.04422585392301138,0.0003665854818523065,0.003432494279176201,0.0076735263341471925,0.26865671641791045,0.000366621165405858,0.003429508571864452,1.0,0.0,0.0,0.0035211267605633804,0.07423580786026202,0.005702066999287242,0.008298755186721992,0.011647254575707155,0.2631578947368421,0.006242197253433208,0.0,0.01904761904761905
164,0.011111111111111112,0.03225806451612903,0.0,0.029411764705882353,0.0,0.026881720430107527,0.03225806451612903,0.05146198830409356,0.021505376344086023,0.4,0.0,0.24242424242424243,0.028089887640449437,0.028985507246376812,0.0,0.03571428571428571,0.14285714285714285,0.0052396809003169625,0.10696305475950739,0.0016016115064965391,0.005720823798627002,0.012207882804325079,0.10447761194029852,0.0016015758931495134,0.006198821487823948,0.7474747474747475,0.03225806451612903,0.026881720430107527,0.02464788732394366,0.14410480349344978,0.009265858873841768,0.013040901007705987,0.013311148086522463,0.4473684210526316,0.01373283395755306,0.23887336056761987,0.04285714285714286
739,0.14444444444444443,0.053763440860215055,0.125,0.04411764705882353,0.0641025641025641,0.053763440860215055,0.053763440860215055,0.024561403508771926,0.053763440860215055,0.4,0.02857142857142857,0.494949494949495,0.07303370786516854,0.0,0.0,0.12755102040816327,0.0,0.013096976388048007,0.162032375493765,0.00918774438066048,0.02402745995423341,0.04220439483780956,0.07462686567164178,0.009187744708391708,0.023477945803695725,0.16161616161616163,0.053763440860215055,0.053763440860215055,0.07394366197183098,0.056768558951965066,0.037776193870277974,0.04030823947836396,0.03161397670549085,0.39473684210526316,0.05867665418227216,0.2605891206192217,0.13333333333333333
323,0.022222222222222223,0.053763440860215055,0.125,0.0,0.0,0.043010752688172046,0.053763440860215055,0.03391812865497076,0.03225806451612903,0.4,0.02857142857142857,0.494949494949495,0.056179775280898875,0.028985507246376812,0.0,0.10714285714285714,0.0,0.00839150254638698,0.15723026876307025,0.005540523818799832,0.014874141876430207,0.025810952214858737,0.07462686567164178,0.005540538284623869,0.01459104864699937,0.494949494949495,0.053763440860215055,0.043010752688172046,0.0528169014084507,0.10480349344978165,0.020669992872416252,0.026674570243034972,0.024958402662229616,0.5526315789473685,0.0299625468164794,0.0,0.1
778,0.07777777777777778,0.053763440860215055,0.041666666666666664,0.25,0.08974358974358974,0.04838709677419355,0.053763440860215055,0.0304093567251462,0.043010752688172046,0.4,0.014285714285714285,0.32323232323232326,0.05056179775280899,0.0,0.0,0.030612244897959183,0.14285714285714285,0.011360803447416218,0.10068933467585779,0.003076364532146572,0.012585812356979404,0.024066968957098013,0.11940298507462686,0.00307640744645469,0.012651271000591163,0.16161616161616163,0.053763440860215055,0.04838709677419355,0.045774647887323945,0.06550218340611354,0.018531717747683536,0.025489033787788974,0.02329450915141431,0.3684210526315789,0.04744069912609238,0.8600301010535369,0.10952380952380952
