,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
99,0.3116883116883117,0.030612244897959183,0.041666666666666664,0.047619047619047616,0.2564102564102564,0.027874564459930314,0.030201342281879196,0.12195121951219512,0.02456140350877193,0.458,0.05714285714285714,0.4897959183673469,0.030182684670373314,0.07246376811594203,0.56,0.07343941248470012,0.0,0.05615833485294501,0.1133994948955999,0.006870959083490299,0.029725363489499196,0.04466888796334861,0.015,0.006870954184162204,0.029608269676864085,0.5918367346938775,0.031141868512110725,0.027874564459930314,0.030176899063475548,0.04020100502512563,0.05080946450809465,0.040257648953301126,0.08132147395171538,0.2835820895522388,0.11910112359550562,0.28560783478816265,0.07588739290085679
131,0.2077922077922078,0.006802721088435374,0.041666666666666664,0.023809523809523808,0.0,0.006968641114982578,0.006711409395973154,0.06504065040650407,0.007017543859649123,0.4,0.014285714285714285,0.663265306122449,0.009531374106433678,0.0,0.0,0.037943696450428395,0.42857142857142855,0.031000078151457524,0.048020488741863196,0.0006802660975229793,0.00678513731825525,0.012078300708038317,0.035,0.0006802660783176527,0.006921378717527929,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.01040582726326743,0.025125628140703515,0.013449564134495641,0.011093218822687422,0.03811944091486658,0.208955223880597,0.05393258426966292,0.033319139876516926,0.03916768665850673
1050,0.05194805194805195,0.034013605442176874,0.08333333333333333,0.0,0.0,0.03484320557491289,0.03355704697986577,0.41463414634146345,0.03508771929824561,0.4,0.07142857142857142,0.5408163265306123,0.03335980937251787,0.0,0.0,0.025703794369645042,0.2857142857142857,0.015825670148748274,0.09604097748372639,0.0013889995429602583,0.007108239095315025,0.012911286963765098,0.02,0.0013890042090925422,0.007066150844153991,0.07142857142857142,0.03460207612456748,0.03484320557491289,0.03329864724245578,0.20603015075376882,0.014943960149439602,0.011451064591161209,0.025412960609911054,0.2537313432835821,0.028089887640449437,0.0,0.025703794369645042
1242,0.0,0.006802721088435374,0.0,0.0,0.0,0.006968641114982578,0.006711409395973154,0.3983739837398374,0.007017543859649123,0.4,0.0,0.3163265306122449,0.006354249404289118,0.0,0.0,0.0073439412484700125,0.14285714285714285,0.010003386563159402,0.017429658876676274,2.8929256121504e-05,0.0009693053311793214,0.0020824656393169513,0.1,2.8923765733702768e-05,0.0008108962568757334,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.006243496357960458,0.21105527638190955,0.0017434620174346202,0.0023259974950796207,0.0063532401524777635,0.08955223880597014,0.006741573033707865,0.0,0.0073439412484700125
1216,0.03896103896103896,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2601626016260163,0.0,0.0,0.0,1.0,0.0015885623510722795,0.0,0.0,0.0036719706242350062,0.2857142857142857,0.010322505014718524,0.008536975776331234,7.159185099439129e-06,0.00032310177705977385,0.0011453561016243233,0.21,7.156832224005518e-06,0.00040975682268269,1.0,0.0,0.0,0.002081165452653486,0.06532663316582915,0.0014943960149439602,0.0008946144211844695,0.0063532401524777635,0.04477611940298507,0.006741573033707865,0.0,0.0036719706242350062
942,0.0,0.013605442176870748,0.0,0.023809523809523808,0.0,0.013937282229965157,0.013422818791946308,0.35772357723577236,0.014035087719298246,0.4,0.0,0.18367346938775514,0.012708498808578236,0.028985507246376812,0.5,0.012239902080783354,0.2857142857142857,0.010980279782217937,0.06096823533596557,0.00038818169722874086,0.0032310177705977385,0.006455643481882549,0.03,0.00038817698092293436,0.0031114158315429814,0.5918367346938775,0.01384083044982699,0.013937282229965157,0.012486992715920915,0.20603015075376882,0.007222914072229141,0.005904455179817499,0.01397712833545108,0.1791044776119403,0.012359550561797753,0.09676389184585905,0.01346389228886169
501,0.3246753246753247,0.013605442176870748,0.041666666666666664,0.16666666666666666,0.11538461538461539,0.013937282229965157,0.013422818791946308,0.16260162601626016,0.014035087719298246,0.4,0.014285714285714285,0.3877551020408163,0.014297061159650517,0.0,0.0,0.0208078335373317,0.0,0.02091202750931305,0.05442322057411163,0.0005899516717598281,0.005169628432956382,0.009579341940857976,0.035,0.0005899516551042654,0.005294738922751036,0.18367346938775514,0.01384083044982699,0.013937282229965157,0.014568158168574402,0.03517587939698493,0.010958904109589041,0.008588298443370907,0.029224904701397714,0.22388059701492538,0.0651685393258427,0.5160740898445816,0.02937576499388005
858,0.16883116883116883,0.006802721088435374,0.125,0.023809523809523808,0.14102564102564102,0.006968641114982578,0.006711409395973154,0.0813008130081301,0.007017543859649123,0.4,0.014285714285714285,0.663265306122449,0.010325655281969817,0.0,0.0,0.033047735618115054,0.14285714285714285,0.028245239273712454,0.05495678156013232,0.0008117068224409984,0.007108239095315025,0.012598917117867555,0.03,0.00081170052572932,0.007217170577435044,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.011446409989594173,0.025125628140703515,0.013947696139476962,0.011629987475398104,0.036848792884371026,0.22388059701492538,0.058426966292134834,0.3275494996806472,0.03427172582619339
466,0.19480519480519481,0.07482993197278912,0.3333333333333333,0.19047619047619047,0.5897435897435898,0.04878048780487805,0.0738255033557047,0.2926829268292683,0.021052631578947368,0.9339999999999999,0.08571428571428572,0.2857142857142857,0.05003971405877681,0.2608695652173913,0.82,0.06731946144430845,0.2857142857142857,0.042410190950061225,0.13107814889908584,0.0069365257379550615,0.025848142164781908,0.04039983340274885,0.015,0.0069365231894491985,0.025853242642500635,0.8265306122448979,0.07612456747404844,0.14634146341463414,0.04266389177939646,0.08542713567839195,0.044582814445828144,0.03739488280551082,0.06480304955527319,0.29850746268656714,0.1393258426966292,0.5273578880136257,0.07711138310893513
127,0.012987012987012988,0.003401360544217687,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.17073170731707316,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003177124702144559,0.0,0.0,0.011015911872705019,0.2857142857142857,0.011533852606351109,0.0497990253619322,0.0002722827326679007,0.002584814216478191,0.0063515201999167015,0.035,0.0002722842934296695,0.0026713904317904077,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.003121748178980229,0.08542713567839195,0.006973848069738481,0.005904455179817499,0.010165184243964422,0.1044776119402985,0.011235955056179775,0.0,0.011015911872705019
371,0.03896103896103896,0.01020408163265306,0.08333333333333333,0.0,0.0,0.010452961672473868,0.010067114093959731,0.24390243902439024,0.010526315789473684,0.4,0.02857142857142857,0.7448979591836735,0.010325655281969817,0.0,0.0,0.01591187270501836,0.42857142857142855,0.010850027353010133,0.0971080994557678,0.0009740248170402766,0.004846526655896607,0.009058725531028738,0.02,0.0009740208684193386,0.004900601116705831,0.23469387755102042,0.010380622837370242,0.010452961672473868,0.01040582726326743,0.11557788944723617,0.009713574097135741,0.008588298443370907,0.01905972045743329,0.29850746268656714,0.017977528089887642,0.0,0.01591187270501836
1121,0.025974025974025976,0.003401360544217687,0.25,0.047619047619047616,0.038461538461538464,0.003484320557491289,0.003355704697986577,0.10569105691056911,0.0035087719298245615,0.4,0.014285714285714285,1.0,0.007148530579825258,0.0,0.0,0.014687882496940025,0.14285714285714285,0.020417068278323392,0.03667342510582293,0.00026148866719428033,0.0035541195476575123,0.006976259891711787,0.05,0.0002614855229141582,0.003482825275446744,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.008324661810613945,0.04522613065326634,0.007471980074719801,0.006620146716765074,0.020330368487928845,0.14925373134328357,0.021348314606741574,0.31307217372791146,0.017135862913096694
221,0.23376623376623376,0.0,0.3333333333333333,0.0,0.24358974358974358,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,1.0,0.007942811755361398,0.0,0.0,0.017135862913096694,0.0,0.03568916560293849,0.017785366200690073,0.0001074465933261206,0.002907915993537964,0.0058309037900874635,0.1,0.00010745129563930966,0.0029516709924161592,1.0,0.0,0.0,0.01040582726326743,0.005025125628140704,0.0062266500622665,0.005546609411343711,0.025412960609911054,0.1044776119402985,0.05730337078651685,0.6129444326165637,0.017135862913096694
402,0.012987012987012988,0.01020408163265306,0.0,0.0,0.0,0.010452961672473868,0.010067114093959731,0.22764227642276422,0.010526315789473684,0.4,0.0,0.23469387755102042,0.010325655281969817,0.028985507246376812,0.67,0.017135862913096694,0.14285714285714285,0.010329017636178914,0.0473090740938356,0.00021998123495163446,0.002261712439418417,0.004685547688463141,0.04,0.00021998436563885993,0.002271866757939173,0.7448979591836735,0.010380622837370242,0.010452961672473868,0.01040582726326743,0.12060301507537688,0.004732254047322541,0.0046519949901592415,0.012706480304955527,0.19402985074626866,0.016853932584269662,0.0,0.017135862913096694
826,0.09090909090909091,0.017006802721088437,0.16666666666666666,0.0,0.08974358974358974,0.0156794425087108,0.016778523489932886,0.13008130081300814,0.014035087719298246,0.45,0.05714285714285714,0.8265306122448979,0.022239872915011914,0.043478260869565216,0.6,0.042839657282741736,0.0,0.04106207830776044,0.10237256785117206,0.004094078301650384,0.01938610662358643,0.030820491461890878,0.015,0.004094075049168285,0.019542405899464158,0.663265306122449,0.01730103806228374,0.0156794425087108,0.023933402705515087,0.05527638190954774,0.035118306351183064,0.027733047056718554,0.062261753494282084,0.2835820895522388,0.0550561797752809,0.1774536938471365,0.042839657282741736
832,0.11688311688311688,0.0,0.4166666666666667,0.0,0.11538461538461539,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,1.0,0.007942811755361398,0.0,0.0,0.017135862913096694,0.5714285714285714,0.04026102586813244,0.023192117525699853,0.0002062541699959348,0.00420032310177706,0.0085381091211995,0.075,0.00020624945882632075,0.004343271516137945,1.0,0.0,0.0,0.01040582726326743,0.010050251256281405,0.01021170610211706,0.00733583825371265,0.02795425667090216,0.08955223880597014,0.035955056179775284,0.41654247391952315,0.017135862913096694
435,0.025974025974025976,0.006802721088435374,0.041666666666666664,0.0,0.0,0.006968641114982578,0.006711409395973154,0.21138211382113822,0.007017543859649123,0.4,0.014285714285714285,0.663265306122449,0.006354249404289118,0.0,0.0,0.01346389228886169,0.42857142857142855,0.013709068174121448,0.025219649272578522,8.301094336298951e-05,0.0016155088852988692,0.003331945022907122,0.07,8.30164305904861e-05,0.0016080046921680326,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.006243496357960458,0.10050251256281406,0.0032378580323785804,0.003399534800500984,0.01397712833545108,0.16417910447761194,0.014606741573033709,0.0,0.01346389228886169
40,0.012987012987012988,0.003401360544217687,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.17073170731707316,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003177124702144559,0.0,0.0,0.011015911872705019,0.14285714285714285,0.023295646963815878,0.0248995126809661,0.0001374376893670726,0.002584814216478191,0.0058309037900874635,0.07,0.00013743376436472924,0.002696811727834865,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.003121748178980229,0.08542713567839195,0.006973848069738481,0.0050098407586330294,0.017789072426937738,0.08955223880597014,0.011235955056179775,0.0,0.011015911872705019
220,0.0,0.003401360544217687,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.8048780487804879,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.0,0.14285714285714285,0.006193503008831114,0.014228292960552058,1.193275939019233e-05,0.00032310177705977385,0.0011453561016243233,0.125,1.1928053706675861e-05,0.00040975682268269,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,1.0,0.00099626400996264,0.0012524601896582574,0.0038119440914866584,0.07462686567164178,0.0,0.0,0.0
163,0.14285714285714285,0.013605442176870748,0.16666666666666666,0.0,0.01282051282051282,0.013937282229965157,0.013422818791946308,0.3008130081300813,0.014035087719298246,0.4,0.014285714285714285,0.3877551020408163,0.015885623510722795,0.0,0.0,0.01591187270501836,0.14285714285714285,0.025568551853492067,0.024010244370931598,0.0001402632500980704,0.002907915993537964,0.005518533944189921,0.075,0.00014025697234264068,0.002854186785127034,0.18367346938775514,0.01384083044982699,0.013937282229965157,0.01664932362122789,0.09045226130653267,0.0067247820672478205,0.0046519949901592415,0.025412960609911054,0.13432835820895522,0.028089887640449437,0.07600596125186289,0.01591187270501836
6,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.2601626016260163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0036719706242350062,0.14285714285714285,0.005210097168312189,0.010671219720414044,5.646416115232964e-06,0.00032310177705977385,0.0007288629737609329,0.165,5.646415955822894e-06,0.0002585216546893943,1.0,0.0,0.0,0.0,0.09547738693467336,0.00049813200498132,0.0008946144211844695,0.0025412960609911056,0.07462686567164178,0.0044943820224719105,0.26612731530764316,0.0036719706242350062
506,0.012987012987012988,0.003401360544217687,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.2601626016260163,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003177124702144559,0.0,0.0,0.0073439412484700125,0.14285714285714285,0.0068903535050928695,0.025610927328993706,4.299589026857812e-05,0.0009693053311793214,0.0019783423573511037,0.07,4.2997457503591335e-05,0.0008202676668582241,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.003121748178980229,0.12060301507537688,0.00199252801992528,0.001968151726605833,0.0063532401524777635,0.11940298507462686,0.007865168539325843,0.0,0.0073439412484700125
374,0.2077922077922078,0.19387755102040816,0.20833333333333334,0.0,0.0,0.18466898954703834,0.1912751677852349,0.22764227642276422,0.17192982456140352,0.43200000000000005,0.014285714285714285,0.01020408163265306,0.2073073868149325,0.0,0.0,0.24357405140758873,0.0,0.08427332169744967,0.19748870629246257,0.03127906708357043,0.07722132471728595,0.11224489795918367,0.01,0.03127906933739506,0.0773864107015039,0.0,0.1972318339100346,0.18466898954703834,0.21227887617065558,0.1306532663316583,0.12752179327521793,0.10127035247808194,0.10546378653113088,0.2537313432835821,0.24157303370786518,0.0,0.24357405140758873
473,0.0,0.01020408163265306,0.08333333333333333,0.0,0.0,0.010452961672473868,0.010067114093959731,0.2601626016260163,0.010526315789473684,0.4,0.014285714285714285,0.4897959183673469,0.011119936457505957,0.0,0.0,0.014687882496940025,0.0,0.009996873941699012,0.07352470387365277,0.0005142340158790145,0.0035541195476575123,0.006768013327780092,0.025,0.0005142332171366805,0.0034177639923499135,0.23469387755102042,0.010380622837370242,0.010452961672473868,0.011446409989594173,0.1507537688442211,0.007721046077210461,0.006083378064054392,0.015247776365946633,0.22388059701492538,0.01348314606741573,0.0,0.014687882496940025
1541,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01835985312117503,0.42857142857142855,0.019492276030947976,0.0349304592181553,0.0002262863996136446,0.0032310177705977385,0.006976259891711787,0.05,0.00022628011942960247,0.0031657053790277536,1.0,0.0,0.0,0.0,0.020100502512562814,0.005977584059775841,0.007693684022186438,0.01397712833545108,0.11940298507462686,0.02247191011235955,0.0,0.01835985312117503
680,0.0,0.003401360544217687,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.5365853658536586,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.0036719706242350062,0.2857142857142857,0.003256310730195118,0.021342439440828087,1.411604028808241e-05,0.00032310177705977385,0.000937109537692628,0.085,1.4116039889557234e-05,0.00032315206836174286,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,0.24623115577889446,0.00099626400996264,0.0008946144211844695,0.0025412960609911056,0.07462686567164178,0.0033707865168539327,0.0,0.0036719706242350062
878,0.45454545454545453,0.12585034013605442,0.5,0.07142857142857142,0.8205128205128205,0.10104529616724739,0.12416107382550336,0.2032520325203252,0.07368421052631578,0.5519999999999999,0.2,0.37755102040816324,0.09928514694201747,0.4492753623188406,0.84,0.1762545899632803,0.14285714285714285,0.07545523224008127,0.13299896844876036,0.012703330502784936,0.04652665589660743,0.06486880466472303,0.015,0.012703334849490124,0.04666455899706524,0.836734693877551,0.12802768166089964,0.10278745644599303,0.09157127991675339,0.07035175879396985,0.06948941469489414,0.0615494721774915,0.12325285895806862,0.373134328358209,0.27640449438202247,0.33798169044070686,0.1799265605875153
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780487804879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010412328196584757,0.0,0.0,2.1543471224116192e-05,1.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0001789228842368939,0.0,0.014925373134328358,0.0,0.0,0.0
312,0.1038961038961039,0.0,0.125,0.0,0.20512820512820512,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,1.0,0.0023828435266084196,0.0,0.0,0.008567931456548347,0.42857142857142855,0.025008466407898507,0.008892683100345036,1.8821387050776546e-05,0.0009693053311793214,0.002394835485214494,0.2,1.8816681172779793e-05,0.0010340866187575771,1.0,0.0,0.0,0.003121748178980229,0.010050251256281405,0.0027397260273972603,0.0021470746108427268,0.01397712833545108,0.05970149253731343,0.0348314606741573,0.7405790930381094,0.008567931456548347
477,0.012987012987012988,0.030612244897959183,0.125,0.0,0.0,0.02613240418118467,0.030201342281879196,0.6178861788617886,0.021052631578947368,0.5,0.05714285714285714,0.4897959183673469,0.027005559968228753,0.07246376811594203,0.56,0.01591187270501836,0.42857142857142855,0.012862427384270717,0.07277771849322379,0.0006485418654244351,0.00420032310177706,0.008746355685131196,0.025,0.0006485473366858175,0.004353612382325521,0.5918367346938775,0.031141868512110725,0.02613240418118467,0.026014568158168574,0.3316582914572864,0.009464508094645082,0.00823045267489712,0.016518424396442185,0.19402985074626866,0.015730337078651686,0.0,0.01591187270501836
409,0.07792207792207792,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,1.0,0.0023828435266084196,0.0,0.0,0.01346389228886169,0.14285714285714285,0.027099017896683772,0.03098210792160211,0.00024730126248029706,0.0038772213247172858,0.008017492711370262,0.055,0.0002472989028251532,0.003901738073399684,1.0,0.0,0.0,0.003121748178980229,0.010050251256281405,0.00921544209215442,0.007156915369475756,0.021601016518424398,0.1044776119402985,0.03258426966292135,0.5553544815839898,0.01346389228886169
1333,0.12987012987012986,0.027210884353741496,0.041666666666666664,0.0,0.038461538461538464,0.02613240418118467,0.026845637583892617,0.23577235772357721,0.02456140350877193,0.42800000000000005,0.05714285714285714,0.5510204081632654,0.023828435266084195,0.08695652173913043,0.75,0.03671970624235006,0.0,0.02892906452705343,0.033507629922100095,0.00030946281433778886,0.004523424878836834,0.0085381091211995,0.055,0.0003094659424987632,0.004509910266056484,0.7755102040816326,0.02768166089965398,0.02613240418118467,0.022892819979188347,0.09547738693467336,0.007222914072229141,0.009482912864555377,0.025412960609911054,0.1791044776119403,0.048314606741573035,0.09676389184585905,0.03671970624235006
546,0.025974025974025976,0.013605442176870748,0.125,0.0,0.01282051282051282,0.013937282229965157,0.013422818791946308,0.3983739837398374,0.010526315789473684,0.534,0.02857142857142857,0.5918367346938775,0.012708498808578236,0.043478260869565216,0.75,0.012239902080783354,0.0,0.009847083648110037,0.04151104471241063,0.0001614098626740783,0.0019386106623586429,0.003956684714702207,0.045,0.00016141691613708696,0.001900349596679289,0.7959183673469388,0.01730103806228374,0.013937282229965157,0.012486992715920915,0.1758793969849246,0.0037359900373599006,0.00411522633744856,0.011435832274459974,0.19402985074626866,0.014606741573033709,0.09676389184585905,0.012239902080783354
